date_start,time_start,date_end,time_end,area,location,spp_name_la,common_name_en,spp_name_lt,total_length,std_length,fork_length,fish_weight,gonad_stage,age,sex_lt,sex_en,fat_weight,exclude_from_weight_est,gut_fullness,n_fish,catch_weight,catch_weight_min,catch_weight_max,catch_length_min,catch_length_max,tool_type,total_gear_length,total_gear_length_broad,mesh_size,mesh_size_broad,soak_time,soak_time_broad,depth,method
2007-05-14,NA,2007-05-15,NA,Kursiu marios,"Vente, laboratorija, 24 b.",Abramis brama,Bream,Karsis,40.5,30.5,NA,758,V,NA,patele,female,NA,NA,NA,1,NA,NA,NA,NA,NA,Tinklas,60,short,70,big,NA,short,NA,1
2007-05-14,NA,2007-05-15,NA,Kursiu marios,"Vente, laboratorija, 24 b.",Abramis brama,Bream,Karsis,42,33.5,NA,733,V,NA,patinas,male,NA,NA,NA,1,NA,NA,NA,NA,NA,Tinklas,60,short,70,big,NA,short,NA,1
2007-05-14,NA,2007-05-15,NA,Kursiu marios,"Vente, laboratorija, 24 b.",Abramis brama,Bream,Karsis,28,22.2,NA,215,NA,NA,jauniklis,juvenile,NA,NA,NA,1,NA,NA,NA,NA,NA,Tinklas,60,short,45,big,NA,short,NA,1
2007-05-14,NA,2007-05-15,NA,Kursiu marios,"Vente, laboratorija, 24 b.",Abramis brama,Bream,Karsis,29.3,23.2,NA,279,NA,NA,jauniklis,juvenile,NA,NA,NA,1,NA,NA,NA,NA,NA,Tinklas,60,short,45,big,NA,short,NA,1
2007-05-14,NA,2007-05-15,NA,Kursiu marios,"Vente, laboratorija, 24 b.",Abramis brama,Bream,Karsis,50.2,41,NA,1649,IV,NA,patele,female,NA,NA,NA,1,NA,NA,NA,NA,NA,Tinklas,60,short,45,big,NA,short,NA,1
2007-05-14,NA,2007-05-15,NA,Kursiu marios,"Vente, laboratorija, 24 b.",Abramis brama,Bream,Karsis,34.5,27,NA,413,V,NA,patinas,male,NA,NA,NA,1,NA,NA,NA,NA,NA,Tinklas,60,short,45,big,NA,short,NA,1
2007-05-14,NA,2007-05-15,NA,Kursiu marios,"Vente, laboratorija, 24 b.",Abramis brama,Bream,Karsis,40.5,33,NA,828,IV,NA,patele,female,NA,NA,NA,1,NA,NA,NA,NA,NA,Tinklas,60,short,45,big,NA,short,NA,1
2007-05-14,NA,2007-05-15,NA,Kursiu marios,"Vente, laboratorija, 24 b.",Gymnocephalus cernuus,Ruff,Pugzlys,11,8.8,NA,21,IV,NA,patele,female,NA,NA,NA,1,NA,NA,NA,NA,NA,Tinklas,60,short,45,big,NA,short,NA,1
2007-05-14,NA,2007-05-15,NA,Kursiu marios,"Vente, laboratorija, 24 b.",Esox lucius,Pike,Lydeka,45.2,44.3,NA,708,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Tinklas,60,short,45,big,NA,short,NA,1
2007-05-14,NA,2007-05-15,NA,Kursiu marios,"Vente, laboratorija, 24 b.",Esox lucius,Pike,Lydeka,47.2,42.2,NA,868,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Tinklas,60,short,45,big,NA,short,NA,1
2007-05-14,NA,2007-05-15,NA,Kursiu marios,"Vente, laboratorija, 24 b.",Sander lucioperca,Pike-perch,Starkis,49.5,44.3,NA,1248,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Tinklas,60,short,45,big,NA,short,NA,1
2007-05-14,NA,2007-05-15,NA,Kursiu marios,"Vente, laboratorija, 24 b.",Sander lucioperca,Pike-perch,Starkis,46,39.2,NA,777,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Tinklas,60,short,45,big,NA,short,NA,1
2007-05-14,NA,2007-05-15,NA,Kursiu marios,"Vente, laboratorija, 24 b.",Perca fluviatilis,Perch,Eserys,33.2,29,NA,575,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Tinklas,60,short,45,big,NA,short,NA,1
2007-05-14,NA,2007-05-15,NA,Kursiu marios,"Vente, laboratorija, 24 b.",Perca fluviatilis,Perch,Eserys,28.2,24,NA,290,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Tinklas,60,short,45,big,NA,short,NA,1
2007-05-14,NA,2007-05-15,NA,Kursiu marios,"Vente, laboratorija, 24 b.",Perca fluviatilis,Perch,Eserys,28.2,24.3,NA,288,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Tinklas,60,short,45,big,NA,short,NA,1
2007-05-14,NA,2007-05-15,NA,Kursiu marios,"Vente, laboratorija, 24 b.",Perca fluviatilis,Perch,Eserys,31,26.5,NA,395,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Tinklas,60,short,45,big,NA,short,NA,1
2007-05-14,NA,2007-05-15,NA,Kursiu marios,"Vente, laboratorija, 24 b.",Perca fluviatilis,Perch,Eserys,28.2,24.2,NA,302,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Tinklas,60,short,45,big,NA,short,NA,1
2007-05-14,NA,2007-05-15,NA,Kursiu marios,"Vente, laboratorija, 24 b.",Perca fluviatilis,Perch,Eserys,31.5,27.2,NA,440,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Tinklas,60,short,45,big,NA,short,NA,1
2007-05-14,NA,2007-05-15,NA,Kursiu marios,"Vente, laboratorija, 24 b.",Perca fluviatilis,Perch,Eserys,27.8,24.2,NA,306,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Tinklas,60,short,45,big,NA,short,NA,1
2007-05-14,NA,2007-05-15,NA,Kursiu marios,"Vente, laboratorija, 24 b.",Perca fluviatilis,Perch,Eserys,33.2,29.5,NA,556,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Tinklas,60,short,45,big,NA,short,NA,1
2007-05-14,NA,2007-05-15,NA,Kursiu marios,"Vente, laboratorija, 24 b.",Perca fluviatilis,Perch,Eserys,30.2,25.8,NA,372,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Tinklas,60,short,45,big,NA,short,NA,1
2007-05-14,NA,2007-05-15,NA,Kursiu marios,"Vente, laboratorija, 24 b.",Blicca bjoerkna,White bream,Plakis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,3200,NA,NA,NA,NA,Tinklas,60,short,45,big,NA,short,NA,3
2007-05-14,NA,2007-05-15,NA,Kursiu marios,"Vente, laboratorija, 24 b.",Rutilus rutilus,Roach,Kuoja,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3300,NA,NA,NA,NA,Tinklas,60,short,45,big,NA,short,NA,3
